Tanggal,Sampah Daun,Sampah Sayuran,Sampah Anorganik,Daun Terolah,Sampah Fermentasi,Kompos Jadi,Bulan,Tahun,Kompos
2023-12-06 00:00:00,250,145,37,0,248,0,Desember,2023,Kompos Pasar Kendal
2023-12-06 00:00:00,0,61,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-07 00:00:00,0,0,36,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-07 00:00:00,0,107,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-08 00:00:00,0,0,33,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-08 00:00:00,200,37,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-09 00:00:00,0,0,37,123,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-09 00:00:00,0,0,0,0,547,0,Desember,2023,Kompos Jatirejo
2023-12-11 00:00:00,0,0,37,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-11 00:00:00,0,64,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-12 00:00:00,0,0,35,0,0,200,Desember,2023,Kompos Pasar Kendal
2023-12-12 00:00:00,0,42,0,92,0,0,Desember,2023,Kompos Jatirejo
2023-12-13 00:00:00,0,0,37,0,0,200,Desember,2023,Kompos Pasar Kendal
2023-12-13 00:00:00,300,78,0,173,0,0,Desember,2023,Kompos Jatirejo
2023-12-14 00:00:00,300,0,37,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-14 00:00:00,0,56,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-15 00:00:00,0,77,54,0,200,0,Desember,2023,Kompos Pasar Kendal
2023-12-15 00:00:00,0,51,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-16 00:00:00,0,0,37,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-16 00:00:00,0,0,0,208,0,0,Desember,2023,Kompos Jatirejo
2023-12-18 00:00:00,0,0,35,112,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-18 00:00:00,0,43,0,348,0,0,Desember,2023,Kompos Jatirejo
2023-12-19 00:00:00,0,0,37,0,0,135,Desember,2023,Kompos Pasar Kendal
2023-12-19 00:00:00,450,64,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-20 00:00:00,0,0,31,0,0,50,Desember,2023,Kompos Pasar Kendal
2023-12-20 00:00:00,0,107,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-21 00:00:00,0,0,34,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-21 00:00:00,0,87,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-22 00:00:00,250,0,0,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-22 00:00:00,600,0,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-27 00:00:00,0,0,31,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-27 00:00:00,0,39,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-28 00:00:00,0,0,33,0,0,0,Desember,2023,Kompos Pasar Kendal
2023-12-28 00:00:00,0,54,0,0,0,0,Desember,2023,Kompos Jatirejo
2023-12-30 00:00:00,0,91,36,0,205,0,Desember,2023,Kompos Pasar Kendal
2023-12-30 00:00:00,0,59,0,0,0,0,Desember,2023,Kompos Jatirejo
